p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
7,35,78,35.78.a.b,-13,0,13,24,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,2
7,35,78,35.78.a.b,-6,1,7,24,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,2
7,35,78,35.78.a.b,-25,-1,24,24,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,78,35.78.a.b,-19,-1,18,24,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,78,35.78.a.b,-1,0,1,24,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,78,35.78.a.b,-21,1,22,24,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,78,35.78.a.b,-23,1,24,24,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,78,35.78.a.b,-22,1,23,24,-1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
7,35,78,35.78.a.b,-17,-1,16,24,-1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
7,35,78,35.78.a.b,-27,-1,26,24,-1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
7,35,78,35.78.a.b,-4,-1,3,24,-1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
7,35,78,35.78.a.b,-11,1,12,24,-1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
5,35,78,35.78.a.c,-18,0,18,12,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4],1,1
5,35,78,35.78.a.c,-24,0,24,12,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4],1,1
5,35,78,35.78.a.c,-4,0,4,12,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4],1,1
5,35,78,35.78.a.c,-21,-1,20,12,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4],1,1
5,35,78,35.78.a.c,-2,-2,0,12,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4],1,1
5,35,78,35.78.a.c,-13,-2,11,12,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4],1,1
5,35,78,35.78.a.c,-10,-2,8,12,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4],1,1
5,35,78,35.78.a.c,-21,2,23,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],1,1
5,35,78,35.78.a.c,-10,-1,9,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],1,1
5,35,78,35.78.a.c,-13,-2,11,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],1,1
5,35,78,35.78.a.c,-4,0,4,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],1,1
5,35,78,35.78.a.c,-18,0,18,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],1,1
5,35,78,35.78.a.c,-24,0,24,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],1,1
5,35,78,35.78.a.c,-17,1,18,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],2,1
5,35,78,35.78.a.c,-26,1,27,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],2,1
5,35,78,35.78.a.c,-5,1,6,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],2,1
5,35,78,35.78.a.c,-2,-1,1,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],2,1
5,35,78,35.78.a.c,-21,0,21,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],2,1
5,35,78,35.78.a.c,-14,-1/2,27/2,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],2,1
5,35,78,35.78.a.c,-8,1,9,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],2,1
5,35,78,35.78.a.c,-12,-1,11,12,-1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
5,35,78,35.78.a.c,-15,2,17,12,-1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
5,35,78,35.78.a.c,-7,2,9,12,-1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
5,35,78,35.78.a.c,-20,1,21,12,-1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
5,35,78,35.78.a.c,-1,2,3,12,-1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
5,35,78,35.78.a.c,-22,1,23,12,-1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
7,35,78,35.78.a.c,-6,0,6,1,1,2:[1:0];3:[1:5];11:[1:6];13:[1:2];17:[1:1];19:[1:6];23:[1:3],1,1
7,35,78,35.78.a.c,-13,-1,12,1,1,2:[1:0];3:[1:5];11:[1:6];13:[1:2];17:[1:1];19:[1:6];23:[1:3],1,1
7,35,78,35.78.a.c,-1,-1,0,1,1,2:[1:0];3:[1:5];11:[1:6];13:[1:2];17:[1:1];19:[1:6];23:[1:3],1,1
7,35,78,35.78.a.c,-25,-1,24,1,1,2:[1:0];3:[1:5];11:[1:6];13:[1:2];17:[1:1];19:[1:6];23:[1:3],1,1
7,35,78,35.78.a.c,-19,-1,18,1,1,2:[1:0];3:[1:5];11:[1:6];13:[1:2];17:[1:1];19:[1:6];23:[1:3],1,1
7,35,78,35.78.a.c,-16,-1,15,1,1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.c,-28,-1,27,1,1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.c,-5,0,5,1,1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.c,-12,-1,11,1,1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.c,-1,0,1,1,1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.c,-18,-1,17,1,1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.c,-26,-1,25,1,1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.c,-22,1,23,1,1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,2
7,35,78,35.78.a.c,-7,0,7,1,1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.c,-22,2,24,1,1,2:[1:2];3:[1:1];11:[1:4];13:[1:0];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.c,-2,1,3,1,1,2:[1:2];3:[1:1];11:[1:4];13:[1:0];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.c,-11,2,13,1,1,2:[1:2];3:[1:1];11:[1:4];13:[1:0];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.c,-17,0,17,1,1,2:[1:2];3:[1:1];11:[1:4];13:[1:0];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.c,-27,0,27,1,1,2:[1:2];3:[1:1];11:[1:4];13:[1:0];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.c,-13,0,13,1,1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,2
7,35,78,35.78.a.c,-6,1,7,1,1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,2
7,35,78,35.78.a.c,-25,-1,24,1,1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,78,35.78.a.c,-19,-1,18,1,1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,78,35.78.a.c,-21,1,22,1,1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,78,35.78.a.c,-23,1,24,1,1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,78,35.78.a.c,-1,0,1,1,1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,78,35.78.a.c,-22,1,23,1,1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
7,35,78,35.78.a.c,-17,-1,16,1,1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
7,35,78,35.78.a.c,-27,-1,26,1,1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
7,35,78,35.78.a.c,-4,-1,3,1,1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
7,35,78,35.78.a.c,-11,1,12,1,1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
5,35,78,35.78.a.d,-20,1,21,1,1,2:[1:0];3:[1:4];11:[1:3];13:[1:0];17:[1:2];19:[1:3];23:[1:1],1,1
5,35,78,35.78.a.d,-1,2,3,1,1,2:[1:0];3:[1:4];11:[1:3];13:[1:0];17:[1:2];19:[1:3];23:[1:1],1,1
5,35,78,35.78.a.d,-22,1,23,1,1,2:[1:0];3:[1:4];11:[1:3];13:[1:0];17:[1:2];19:[1:3];23:[1:1],1,1
5,35,78,35.78.a.d,-12,-1,11,1,1,2:[1:0];3:[1:4];11:[1:3];13:[1:0];17:[1:2];19:[1:3];23:[1:1],1,1
5,35,78,35.78.a.d,-7,2,9,1,1,2:[1:0];3:[1:4];11:[1:3];13:[1:0];17:[1:2];19:[1:3];23:[1:1],1,1
5,35,78,35.78.a.d,-15,2,17,1,1,2:[1:0];3:[1:4];11:[1:3];13:[1:0];17:[1:2];19:[1:3];23:[1:1],1,1
5,35,78,35.78.a.d,-22,-1,21,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],1,1
5,35,78,35.78.a.d,-12,-2,10,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],1,1
5,35,78,35.78.a.d,-2,-1,1,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],1,1
5,35,78,35.78.a.d,-20,-1,19,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],1,1
5,35,78,35.78.a.d,-15,-1,14,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],1,1
5,35,78,35.78.a.d,-7,0,7,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],1,1
5,35,78,35.78.a.d,-6,1/2,13/2,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],2,1
5,35,78,35.78.a.d,-27,1/2,55/2,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],2,1
5,35,78,35.78.a.d,-16,1/2,33/2,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],2,1
5,35,78,35.78.a.d,-12,-2,10,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],2,1
5,35,78,35.78.a.d,-19,-1/2,37/2,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],2,1
5,35,78,35.78.a.d,-23,-1/2,45/2,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],2,1
5,35,78,35.78.a.d,-3,-1/2,5/2,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],2,1
5,35,78,35.78.a.d,-21,-1,20,1,1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
5,35,78,35.78.a.d,-2,-2,0,1,1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
5,35,78,35.78.a.d,-4,0,4,1,1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
5,35,78,35.78.a.d,-18,0,18,1,1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
5,35,78,35.78.a.d,-24,0,24,1,1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
5,35,78,35.78.a.d,-10,-2,8,1,1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
5,35,78,35.78.a.d,-13,-2,11,1,1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
7,35,78,35.78.a.d,-17,-1,16,12,-1,2:[1:0];3:[1:2];11:[1:6];13:[1:5];17:[1:6];19:[1:1];23:[1:3],1,1
7,35,78,35.78.a.d,-27,-1,26,12,-1,2:[1:0];3:[1:2];11:[1:6];13:[1:5];17:[1:6];19:[1:1];23:[1:3],1,1
7,35,78,35.78.a.d,-11,1,12,12,-1,2:[1:0];3:[1:2];11:[1:6];13:[1:5];17:[1:6];19:[1:1];23:[1:3],1,1
7,35,78,35.78.a.d,-22,1,23,12,-1,2:[1:0];3:[1:2];11:[1:6];13:[1:5];17:[1:6];19:[1:1];23:[1:3],1,1
7,35,78,35.78.a.d,-4,-1,3,12,-1,2:[1:0];3:[1:2];11:[1:6];13:[1:5];17:[1:6];19:[1:1];23:[1:3],1,1
7,35,78,35.78.a.d,-7,1,8,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.d,-12,1,13,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.d,-18,-1,17,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.d,-26,-1,25,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.d,-22,1,23,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,2
7,35,78,35.78.a.d,-5,1,6,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.d,-1,1,2,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.d,-28,-1,27,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.d,-16,-1,15,12,-1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,78,35.78.a.d,-1,0,1,12,-1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.d,-21,2,23,12,-1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.d,-23,2,25,12,-1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.d,-13,0,13,12,-1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.d,-6,1,7,12,-1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,78,35.78.a.d,-11,2,13,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,2
7,35,78,35.78.a.d,-27,0,27,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,2
7,35,78,35.78.a.d,-17,0,17,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,2
7,35,78,35.78.a.d,-4,1,5,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,78,35.78.a.d,-22,2,24,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,78,35.78.a.d,-2,1,3,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,78,35.78.a.d,-22,2,24,12,-1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,78,35.78.a.d,-1,-1,0,12,-1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
7,35,78,35.78.a.d,-6,0,6,12,-1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
7,35,78,35.78.a.d,-19,-1,18,12,-1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
7,35,78,35.78.a.d,-25,-1,24,12,-1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
7,35,78,35.78.a.d,-13,-1,12,12,-1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
5,35,80,35.80.a.a,-12,-2,10,-19,1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,80,35.80.a.a,-16,-1,15,-19,1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,80,35.80.a.a,-6,0,6,-19,1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,80,35.80.a.a,-27,0,27,-19,1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,80,35.80.a.a,-2,0,2,-19,1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,80,35.80.a.a,-22,0,22,-19,1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,80,35.80.a.a,-20,0,20,-19,1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,80,35.80.a.a,-12,-1,11,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,80,35.80.a.a,-6,1,7,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,80,35.80.a.a,-11,-1,10,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,80,35.80.a.a,-27,1,28,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,80,35.80.a.a,-16,1,17,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,80,35.80.a.a,-11,-1,10,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,80,35.80.a.a,-22,1,23,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,80,35.80.a.a,-2,1,3,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,80,35.80.a.a,-20,1,21,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,80,35.80.a.a,-15,0,15,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,80,35.80.a.a,-7,1,8,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,80,35.80.a.a,-20,1,21,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,80,35.80.a.a,-22,1,23,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,80,35.80.a.a,-3/2,3/2,3,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,80,35.80.a.a,-5,1,6,-19,1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,80,35.80.a.a,-17,1,18,-19,1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,80,35.80.a.a,-26,1,27,-19,1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,80,35.80.a.a,-13,0,13,-19,1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,80,35.80.a.a,-10,0,10,-19,1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,80,35.80.a.a,-21,3,24,-19,1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
7,35,80,35.80.a.a,-11,2,13,-8,-1,2:[1:0];3:[1:6];11:[1:3];13:[1:2];17:[1:4];19:[1:5];23:[1:6],1,1
7,35,80,35.80.a.a,-3,1,4,-8,-1,2:[1:0];3:[1:6];11:[1:3];13:[1:2];17:[1:4];19:[1:5];23:[1:6],1,1
7,35,80,35.80.a.a,-22,2,24,-8,-1,2:[1:0];3:[1:6];11:[1:3];13:[1:2];17:[1:4];19:[1:5];23:[1:6],1,1
7,35,80,35.80.a.a,-27,0,27,-8,-1,2:[1:0];3:[1:6];11:[1:3];13:[1:2];17:[1:4];19:[1:5];23:[1:6],1,1
7,35,80,35.80.a.a,-17,0,17,-8,-1,2:[1:0];3:[1:6];11:[1:3];13:[1:2];17:[1:4];19:[1:5];23:[1:6],1,1
7,35,80,35.80.a.a,-9,1,10,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,80,35.80.a.a,-15,-1,14,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,80,35.80.a.a,-1,1,2,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,80,35.80.a.a,-29,-1,28,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,80,35.80.a.a,-26,-1,25,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,80,35.80.a.a,-18,-1,17,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,80,35.80.a.a,-12,0,12,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,80,35.80.a.a,-22,1,23,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,80,35.80.a.a,-22,1,23,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,80,35.80.a.a,-5,0,5,-8,-1,2:[1:2];3:[1:4];11:[1:6];13:[1:4];17:[1:3];19:[1:1];23:[1:4],1,1
7,35,80,35.80.a.a,-3,-1,2,-8,-1,2:[1:3];3:[1:5];11:[1:4];13:[1:6];17:[1:1];19:[1:6];23:[1:5],1,1
