p,k,Nnew,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
2,522,2,2.522.a.b,-65,0,65,1,1,3:[1:0];5:[1:0],1,1
2,522,2,2.522.a.b,-33,0,33,1,1,3:[1:0];5:[1:0],1,1
2,522,2,2.522.a.b,-45,0,45,1,1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-34,6,40,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-44,6,50,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-14,5,19,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-66,6,72,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-76,6,82,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-79,5,84,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-63,5,68,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-17,4,21,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-95,1,96,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-49,3,52,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-30,4,34,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-23,6,29,5,-1,3:[1:0];5:[1:0],2,1
2,526,2,2.526.a.a,-85,7,92,5,-1,3:[1:0];5:[1:0],2,1
2,526,2,2.526.a.a,-57,7,64,5,-1,3:[1:0];5:[1:0],2,1
2,526,2,2.526.a.a,-71,7,78,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-39,6,45,5,-1,3:[1:0];5:[1:0],1,2
2,526,2,2.526.a.a,-7,2,9,5,-1,3:[1:0];5:[1:0],1,1
2,526,2,2.526.a.a,-71,5,76,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-39,11,50,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-71,12,83,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-57,11,68,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-85,11,96,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-23,10,33,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-16,8,24,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-64,9,73,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-78,9,87,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-31,7,38,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-96,5,101,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-48,7,55,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-42,9,51,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-36,9,45,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-68,9,77,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-74,9,83,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-12,8,20,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-28,7,35,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-51,6,57,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-93,4,97,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-81,8,89,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-61,8,69,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.a,-19,7,26,5,-1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-39,-3,36,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-71,-4,67,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-7,-7,0,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-57,-1,56,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-85,-1,84,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-23,-2,21,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-16,-2,14,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-64,-1,63,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-78,-1,77,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-31,-3,28,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-96,-5,91,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-48,-3,45,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-42,1,43,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-36,1,37,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-68,1,69,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-74,1,75,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-12,0,12,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-28,-1,27,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-51,-2,49,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-93,-4,89,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-81,0,81,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-61,0,61,1,1,3:[1:0];5:[1:0],1,1
2,530,2,2.530.a.b,-19,-1,18,1,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-20,10,30,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-60,11,71,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-82,11,93,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-52,9,61,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-92,7,99,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-27,9,36,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-71,11,82,-7,1,3:[1:0];5:[1:0],1,2
2,544,2,2.544.a.a,-5,12,17,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-40,11,51,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-38,11,49,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-71,16,87,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-39,15,54,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-23,14,37,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-57,15,72,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-85,15,100,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-48,11,59,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-96,9,105,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-31,11,42,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-64,13,77,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-78,13,91,-7,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.a,-16,12,28,-7,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-38,7,45,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-40,7,47,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-3,10,13,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-71,7,78,5,-1,3:[1:0];5:[1:0],1,2
2,538,2,2.538.a.a,-27,5,32,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-92,3,95,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-52,5,57,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-82,7,89,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-60,7,67,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-20,6,26,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-16,8,24,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-78,9,87,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-64,9,73,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-31,7,38,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-96,5,101,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-48,7,55,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-23,10,33,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-57,11,68,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-85,11,96,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-39,11,50,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.a,-71,12,83,5,-1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-38,-1,37,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-40,-1,39,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-6,-1,5,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-71,-1,70,1,1,3:[1:0];5:[1:0],1,2
2,538,2,2.538.a.b,-27,-3,24,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-92,-5,87,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-52,-3,49,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-82,-1,81,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-60,-1,59,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-20,-2,18,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-16,-2,14,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-78,-1,77,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-64,-1,63,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-31,-3,28,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-96,-5,91,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-48,-3,45,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-23,-2,21,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-57,-1,56,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-85,-1,84,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-39,-3,36,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-71,-4,67,1,1,3:[1:0];5:[1:0],1,1
2,538,2,2.538.a.b,-7,-7,0,1,1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-20,2,22,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-60,3,63,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-82,3,85,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-52,1,53,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-92,-1,91,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-27,1,28,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-71,3,74,-3,-1,3:[1:0];5:[1:0],1,2
2,544,2,2.544.a.b,-6,3,9,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-40,3,43,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-38,3,41,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-71,0,71,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-7,-3,4,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-39,1,40,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-23,2,25,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-57,3,60,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-85,3,88,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-48,1,49,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-96,-1,95,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-31,1,32,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-64,3,67,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-78,3,81,-3,-1,3:[1:0];5:[1:0],1,1
2,544,2,2.544.a.b,-16,2,18,-3,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-7,3,10,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-71,5,76,5,-1,3:[1:0];5:[1:0],2,1
2,534,2,2.534.a.a,-39,5,44,5,-1,3:[1:0];5:[1:0],1,2
2,534,2,2.534.a.a,-59,5,64,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-83,5,88,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-21,4,25,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-26,4,30,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-91,1,92,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-53,3,56,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-94,2,96,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-50,4,54,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-29,5,34,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-18,5,23,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-80,6,86,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-62,6,68,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-43,7,50,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-35,7,42,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-75,7,82,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-67,7,74,5,-1,3:[1:0];5:[1:0],1,1
2,534,2,2.534.a.a,-13,6,19,5,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-89,10,99,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-55,12,67,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-24,13,37,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-39,15,54,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-71,16,87,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-31,12,43,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-48,12,60,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-96,10,106,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-16,13,29,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-78,14,92,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-64,14,78,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-38,13,51,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-40,13,53,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-71,13,84,-7,1,3:[1:0];5:[1:0],1,2
2,552,2,2.552.a.a,-6,13,19,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-60,13,73,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-82,13,95,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-20,12,32,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-27,11,38,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-52,11,63,-7,1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.a,-92,9,101,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-18,10,28,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-80,11,91,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-62,11,73,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-94,7,101,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-50,9,59,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-29,9,38,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-34,9,43,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-99,6,105,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-45,8,53,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-74,10,84,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-68,10,78,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-10,9,19,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-71,12,83,-7,1,3:[1:0];5:[1:0],2,1
2,556,2,2.556.a.b,-7,10,17,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-39,12,51,-7,1,3:[1:0];5:[1:0],1,2
2,556,2,2.556.a.b,-91,8,99,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-53,10,63,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-26,10,36,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-21,11,32,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-83,12,95,-7,1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.b,-59,12,71,-7,1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.b,-25,10,35,-7,1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.b,-54,10,64,-7,1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.b,-90,8,98,-7,1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.b,-84,12,96,-7,1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.b,-58,12,70,-7,1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.b,-22,11,33,-7,1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.b,-7,9,16,-7,1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.b,-71,12,83,-7,1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.b,-39,12,51,-7,1,3:[1:0];5:[1:0],2,1
2,548,2,2.548.a.b,-31,11,42,-7,1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.b,-48,11,59,-7,1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.b,-96,9,105,-7,1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.b,-78,13,91,-7,1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.b,-64,13,77,-7,1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.b,-16,12,28,-7,1,3:[1:0];5:[1:0],1,2
2,552,2,2.552.a.b,-89,-2,87,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-55,0,55,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-24,1,25,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-39,1,40,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-7,-3,4,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-71,0,71,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-31,2,33,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-48,2,50,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-96,0,96,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-16,3,19,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-78,4,82,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-64,4,68,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-38,5,43,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-40,5,45,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-71,5,76,-3,-1,3:[1:0];5:[1:0],1,2
2,552,2,2.552.a.b,-4,7,11,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-60,5,65,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-82,5,87,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-20,4,24,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-27,3,30,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-52,3,55,-3,-1,3:[1:0];5:[1:0],1,1
2,552,2,2.552.a.b,-92,1,93,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-18,4,22,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-80,5,85,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-62,5,67,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-94,1,95,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-50,3,53,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-29,3,32,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-34,3,37,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-99,0,99,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-45,2,47,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-74,4,78,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-68,4,72,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-10,3,13,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-71,6,77,-3,-1,3:[1:0];5:[1:0],2,1
2,556,2,2.556.a.a,-7,4,11,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-39,6,45,-3,-1,3:[1:0];5:[1:0],1,2
2,556,2,2.556.a.a,-91,2,93,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-53,4,57,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-26,4,30,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-21,5,26,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-83,6,89,-3,-1,3:[1:0];5:[1:0],1,1
2,556,2,2.556.a.a,-59,6,65,-3,-1,3:[1:0];5:[1:0],1,1
2,542,2,2.542.a.b,-39,-1,38,1,1,3:[1:0];5:[1:0],2,1
2,542,2,2.542.a.b,-71,-1,70,1,1,3:[1:0];5:[1:0],1,2
2,542,2,2.542.a.b,-7,-4,3,1,1,3:[1:0];5:[1:0],1,1
2,542,2,2.542.a.b,-58,-1,57,1,1,3:[1:0];5:[1:0],1,1
2,542,2,2.542.a.b,-84,-1,83,1,1,3:[1:0];5:[1:0],1,1
2,542,2,2.542.a.b,-22,-2,20,1,1,3:[1:0];5:[1:0],1,1
2,542,2,2.542.a.b,-25,-3,22,1,1,3:[1:0];5:[1:0],1,1
2,542,2,2.542.a.b,-90,-5,85,1,1,3:[1:0];5:[1:0],1,1
2,542,2,2.542.a.b,-54,-3,51,1,1,3:[1:0];5:[1:0],1,1
2,542,2,2.542.a.b,-16,-1,15,1,1,3:[1:0];5:[1:0],1,2
2,542,2,2.542.a.b,-78,0,78,1,1,3:[1:0];5:[1:0],1,2
2,542,2,2.542.a.b,-64,0,64,1,1,3:[1:0];5:[1:0],1,2
2,542,2,2.542.a.b,-96,-4,92,1,1,3:[1:0];5:[1:0],1,2
2,542,2,2.542.a.b,-48,-2,46,1,1,3:[1:0];5:[1:0],1,2
2,542,2,2.542.a.b,-31,-2,29,1,1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.a,-25,4,29,-3,-1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.a,-54,4,58,-3,-1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.a,-90,2,92,-3,-1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.a,-84,6,90,-3,-1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.a,-58,6,64,-3,-1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.a,-22,5,27,-3,-1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.a,-71,6,77,-3,-1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.a,-7,3,10,-3,-1,3:[1:0];5:[1:0],1,1
2,548,2,2.548.a.a,-39,6,45,-3,-1,3:[1:0];5:[1:0],2,1
2,548,2,2.548.a.a,-31,5,36,-3,-1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.a,-48,5,53,-3,-1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.a,-96,3,99,-3,-1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.a,-78,7,85,-3,-1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.a,-64,7,71,-3,-1,3:[1:0];5:[1:0],1,2
2,548,2,2.548.a.a,-16,6,22,-3,-1,3:[1:0];5:[1:0],1,2
2,550,2,2.550.a.b,-34,-2,32,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-45,-3,42,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-99,-5,94,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-10,-2,8,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-74,-1,73,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-68,-1,67,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-80,0,80,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-62,0,62,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-18,-1,17,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-50,-2,48,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-94,-4,90,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-29,-2,27,1,1,3:[1:0];5:[1:0],1,1
2,550,2,2.550.a.b,-39,1,40,1,1,3:[1:0];5:[1:0],1,2
