p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
3,3,466,3.466.a.a,-108,0,108,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-62,0,62,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-83,-2,81,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-87,-2,85,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-34,-2,32,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-28,-2,26,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-101,1,102,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-69,1,70,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-48,1,49,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-15,2,17,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-85,-1,84,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-31,-1,30,5,-1,2:[1:0];5:[1:0],1,2
3,3,466,3.466.a.a,-85,-1,84,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-66,1,67,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-104,1,105,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-12,2,14,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-118,1,119,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-52,1,53,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-3,1,4,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-111,0,111,5,-1,2:[1:0];5:[1:0],1,2
3,3,466,3.466.a.a,-59,0,59,5,-1,2:[1:0];5:[1:0],1,2
3,3,466,3.466.a.a,-42,0,42,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-21,-1,20,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-95,-1,94,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-75,-1,74,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-92,-2,90,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-78,-2,76,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-24,-2,22,5,-1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.a,-38,-2,36,5,-1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-63,-2,61,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-107,-2,105,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-55,-2,53,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-115,-2,113,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-7,-1,6,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-29,-4,25,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-86,-4,82,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-84,-4,80,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-33,-4,29,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-17,-1,16,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-46,-2,44,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-71,-2,69,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-99,-2,97,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-94,-4,90,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-76,-4,72,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-41,-3,38,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-22,-4,18,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-3,-3,0,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-59,-4,55,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-111,-4,107,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-5,0,5,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-109,-1,108,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-61,-1,60,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-113,-1,112,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-57,-1,56,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-35,-3,32,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-27,-3,24,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-88,-3,85,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-82,-3,79,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-44,-1,43,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-97,-1,96,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-73,-1,72,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-19,0,19,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-85,-1,84,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-31,-1,30,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-49,1,50,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-14,2,16,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-102,1,103,1,1,2:[1:0];5:[1:0],1,1
3,3,458,3.458.a.b,-68,1,69,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-70,2,72,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-100,2,102,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-16,1,17,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-47,2,49,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-11,3,14,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-65,2,67,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-105,2,107,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-117,2,119,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-53,2,55,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-85,1,86,5,-1,2:[1:0];5:[1:0],1,2
3,3,470,3.470.a.a,-32,1,33,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-30,1,31,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-39,2,41,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-23,2,25,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-93,2,95,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-77,2,79,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-111,4,115,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-59,4,63,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-25,0,25,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-91,0,91,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-79,0,79,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-37,0,37,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-74,1,75,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-96,1,97,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-20,1,21,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-43,2,45,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-112,2,114,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-58,2,60,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-4,3,7,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-110,2,112,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-60,2,62,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-85,0,85,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-31,0,31,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-103,1,104,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-67,1,68,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-119,1,120,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-51,1,52,5,-1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.a,-13,2,15,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-11,3,14,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-105,2,107,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-65,2,67,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-53,2,55,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-117,2,119,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-30,1,31,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-85,1,86,5,-1,2:[1:0];5:[1:0],1,2
3,3,474,3.474.a.a,-32,1,33,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-47,2,49,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-70,2,72,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-100,2,102,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-16,1,17,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-77,2,79,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-93,2,95,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-39,2,41,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-23,2,25,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-111,4,115,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-59,4,63,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-4,2,6,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-60,1,61,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-110,1,111,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-58,1,59,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-112,1,113,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-25,-1,24,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-91,-1,90,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-79,-1,78,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-37,-1,36,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-20,0,20,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-43,1,44,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-96,0,96,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-74,0,74,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-119,-1,118,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-51,-1,50,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-13,-2,11,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-103,-1,102,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-67,-1,66,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-31,-2,29,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.a,-85,-2,83,5,-1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-107,-2,105,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-63,-2,61,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-55,-2,53,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-115,-2,113,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-7,-1,6,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-33,-4,29,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-29,-4,25,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-84,-4,80,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-86,-4,82,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-46,-2,44,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-71,-2,69,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-99,-2,97,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-17,-1,16,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-111,-4,107,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-59,-4,55,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-3,-3,0,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-41,-3,38,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-22,-4,18,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-94,-4,90,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-76,-4,72,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-61,-3,58,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-109,-3,106,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-57,-3,54,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-113,-3,110,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-5,-2,3,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-35,-4,31,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-27,-4,23,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-88,-4,84,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-82,-4,78,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-19,-4,15,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-44,-3,41,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-73,-4,69,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-97,-4,93,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-85,-2,83,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-31,-2,29,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-68,0,68,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-102,0,102,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-49,0,49,1,1,2:[1:0];5:[1:0],1,1
3,3,462,3.462.a.b,-14,1,15,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-45,-3,42,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-98,-3,95,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-72,-3,69,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-18,-4,14,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-56,-2,54,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-114,-2,112,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-6,-1,5,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-108,-2,106,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-62,-2,60,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-83,-4,79,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-87,-4,83,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-34,-4,30,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-28,-4,24,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-101,-1,100,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-69,-1,68,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-48,-1,47,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-15,0,15,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-85,-3,82,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-31,-3,28,1,1,2:[1:0];5:[1:0],1,2
3,3,466,3.466.a.b,-85,-3,82,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-66,-1,65,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-104,-1,103,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-12,0,12,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-118,-1,117,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-52,-1,51,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-111,-2,109,1,1,2:[1:0];5:[1:0],1,2
3,3,466,3.466.a.b,-59,-2,57,1,1,2:[1:0];5:[1:0],1,2
3,3,466,3.466.a.b,-1,1,2,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-42,-2,40,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-21,-3,18,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-95,-3,92,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-75,-3,72,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-92,-4,88,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-78,-4,74,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-24,-4,20,1,1,2:[1:0];5:[1:0],1,1
3,3,466,3.466.a.b,-38,-4,34,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-70,-2,68,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-100,-2,98,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-16,-3,13,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-47,-2,45,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-11,-1,10,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-65,-2,63,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-105,-2,103,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-117,-2,115,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-53,-2,51,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-85,-3,82,1,1,2:[1:0];5:[1:0],1,2
3,3,470,3.470.a.b,-32,-3,29,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-30,-3,27,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-39,-4,35,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-23,-4,19,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-93,-4,89,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-77,-4,73,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-3,-3,0,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-111,-4,107,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-59,-4,55,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-25,-2,23,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-91,-2,89,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-79,-2,77,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-37,-2,35,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-74,-1,73,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-96,-1,95,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-20,-1,19,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-43,0,43,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-112,0,112,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-58,0,58,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-4,1,5,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-110,0,110,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-60,0,60,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-85,-2,83,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-31,-2,29,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-103,-1,102,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-67,-1,66,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-119,-1,118,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-51,-1,50,1,1,2:[1:0];5:[1:0],1,1
3,3,470,3.470.a.b,-13,0,13,1,1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-23,2,25,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-77,2,79,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-93,2,95,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-39,2,41,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-111,4,115,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-59,4,63,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-11,0,11,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-65,1,66,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-105,1,106,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-53,1,54,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-117,1,118,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-87,0,87,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-83,0,83,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-33,0,33,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-29,0,29,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-15,0,15,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-121,1,122,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-49,1,50,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-69,1,70,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-101,1,102,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-85,-1,84,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-31,-1,30,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-13,-1,12,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-103,0,103,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-67,0,67,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-51,0,51,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-119,0,119,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-57,1,58,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-113,1,114,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-7,2,9,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-109,1,110,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-61,1,62,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-25,0,25,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-79,0,79,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-91,0,91,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-37,0,37,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-41,0,41,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-75,0,75,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-95,0,95,5,-1,2:[1:0];5:[1:0],1,1
3,3,482,3.482.a.a,-21,0,21,5,-1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-11,-1,10,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-105,-2,103,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-65,-2,63,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-53,-2,51,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-117,-2,115,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-30,-3,27,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-85,-3,82,1,1,2:[1:0];5:[1:0],1,2
3,3,474,3.474.a.b,-32,-3,29,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-47,-2,45,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-70,-2,68,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-100,-2,98,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-16,-3,13,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-77,-4,73,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-93,-4,89,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-39,-4,35,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-23,-4,19,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-111,-4,107,1,1,2:[1:0];5:[1:0],1,1
3,3,474,3.474.a.b,-59,-4,55,1,1,2:[1:0];5:[1:0],1,1
