p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
13,13,132,13.132.a.b,-19,1,20,-7,-1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,128,13.128.a.b,-3,0,3,-7,-1,2:[1:12];3:[1:9];5:[1:9];7:[1:7];11:[1:3],1,1
13,13,130,13.130.a.b,-10,0,10,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,132,13.132.a.b,-29,1,30,-7,-1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,128,13.128.a.b,-22,0,22,-7,-1,2:[1:12];3:[1:9];5:[1:9];7:[1:7];11:[1:3],1,1
13,13,130,13.130.a.b,-36,0,36,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,132,13.132.a.b,-37,1,38,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,128,13.128.a.b,-27,1,28,-7,-1,2:[1:12];3:[1:9];5:[1:9];7:[1:7];11:[1:3],1,1
13,13,130,13.130.a.b,-26,1,27,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,132,13.132.a.b,-25,1,26,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,128,13.128.a.b,-51,1,52,-7,-1,2:[1:12];3:[1:9];5:[1:9];7:[1:7];11:[1:3],1,1
13,13,130,13.130.a.b,-23,0,23,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,132,13.132.a.b,-12,0,12,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,128,13.128.a.b,-15,0,15,-7,-1,2:[1:12];3:[1:9];5:[1:9];7:[1:7];11:[1:3],1,1
13,13,130,13.130.a.b,-14,0,14,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,132,13.132.a.b,-13,1,14,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,130,13.130.a.b,-50,0,50,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,132,13.132.a.b,-49,1,50,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,130,13.130.a.b,-48,0,48,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,132,13.132.a.b,-1,1,2,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,130,13.130.a.b,-38,0,38,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,132,13.132.a.b,-49,1,50,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,130,13.130.a.b,-7,3,10,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,132,13.132.a.b,-16,2,18,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,130,13.130.a.b,-17,3,20,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,132,13.132.a.b,-40,2,42,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,132,13.132.a.b,-4,2,6,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,130,13.130.a.b,-41,3,44,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,132,13.132.a.b,-52,1,53,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,130,13.130.a.b,-31,3,34,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,132,13.132.a.b,-28,2,30,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,130,13.130.a.b,-5,3,8,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,132,13.132.a.b,-32,2,34,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,130,13.130.a.b,-19,3,22,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,132,13.132.a.b,-45,2,47,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,130,13.130.a.b,-29,3,32,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,132,13.132.a.b,-8,2,10,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,130,13.130.a.b,-43,3,46,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,132,13.132.a.b,-20,2,22,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,130,13.130.a.b,-53,3,56,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,134,13.134.a.b,-56,3,59,12,1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,132,13.132.a.b,-18,2,20,-7,-1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,130,13.130.a.b,-18,1,19,12,1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,134,13.134.a.b,-5,6,11,12,1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,132,13.132.a.b,-54,2,56,-7,-1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,130,13.130.a.b,-42,1,43,12,1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,134,13.134.a.b,-7,4,11,12,1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,132,13.132.a.b,-42,2,44,-7,-1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,130,13.130.a.b,-30,1,31,12,1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,134,13.134.a.b,-17,4,21,12,1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,132,13.132.a.b,-30,2,32,-7,-1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,130,13.130.a.b,-6,1,7,12,1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,134,13.134.a.b,-44,4,48,12,1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,132,13.132.a.b,-6,2,8,-7,-1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,130,13.130.a.b,-54,1,55,12,1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,134,13.134.a.b,-53,5,58,12,1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,132,13.132.a.b,-1,1,2,-7,-1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,130,13.130.a.b,-39,0,39,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,132,13.132.a.b,-49,1,50,-7,-1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,134,13.134.a.b,-29,4,33,12,1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,130,13.130.a.b,-9,1,10,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,132,13.132.a.b,-13,1,14,-7,-1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,134,13.134.a.b,-19,4,23,12,1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,130,13.130.a.b,-51,0,51,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,132,13.132.a.b,-37,1,38,-7,-1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,134,13.134.a.b,-41,4,45,12,1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,130,13.130.a.b,-27,1,28,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,132,13.132.a.b,-25,1,26,-7,-1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,134,13.134.a.b,-31,4,35,12,1,2:[1:2];3:[1:8];5:[1:6];7:[1:1];11:[1:3],1,1
13,13,130,13.130.a.b,-3,1,4,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,132,13.132.a.b,-15,1,16,-7,-1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,134,13.134.a.b,-37,2,39,12,1,2:[1:3];3:[1:9];5:[1:6];7:[1:8];11:[1:12],1,1
13,13,132,13.132.a.b,-21,1,22,-7,-1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,130,13.130.a.b,-15,1,16,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,134,13.134.a.b,-1,1,2,12,1,2:[1:3];3:[1:9];5:[1:6];7:[1:8];11:[1:12],1,1
13,13,132,13.132.a.b,-9,1,10,-7,-1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,130,13.130.a.b,-21,1,22,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,134,13.134.a.b,-25,2,27,12,1,2:[1:3];3:[1:9];5:[1:6];7:[1:8];11:[1:12],1,1
13,13,132,13.132.a.b,-47,1,48,-7,-1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,130,13.130.a.b,-47,0,47,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,134,13.134.a.b,-49,2,51,12,1,2:[1:3];3:[1:9];5:[1:6];7:[1:8];11:[1:12],1,1
13,13,132,13.132.a.b,-34,0,34,-7,-1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,130,13.130.a.b,-34,1,35,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,134,13.134.a.b,-12,2,14,12,1,2:[1:3];3:[1:9];5:[1:6];7:[1:8];11:[1:12],1,1
13,13,132,13.132.a.b,-27,1,28,-7,-1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,130,13.130.a.b,-42,0,42,12,1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,134,13.134.a.b,-1,0,1,12,1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,132,13.132.a.b,-51,1,52,-7,-1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,130,13.130.a.b,-54,0,54,12,1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,134,13.134.a.b,-49,1,50,12,1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,132,13.132.a.b,-3,1,4,-7,-1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,130,13.130.a.b,-6,0,6,12,1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,134,13.134.a.b,-37,1,38,12,1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,132,13.132.a.b,-39,1,40,-7,-1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,130,13.130.a.b,-18,0,18,12,1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,132,13.132.a.b,-54,2,56,-7,-1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,134,13.134.a.b,-24,1,25,12,1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,130,13.130.a.b,-30,0,30,12,1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,132,13.132.a.b,-6,2,8,-7,-1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,134,13.134.a.b,-12,0,12,12,1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,130,13.130.a.b,-18,0,18,12,1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,132,13.132.a.b,-42,2,44,-7,-1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,134,13.134.a.b,-13,1,14,12,1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,130,13.130.a.b,-30,0,30,12,1,2:[1:12];3:[1:7];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,132,13.132.a.b,-18,2,20,-7,-1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,134,13.134.a.b,-25,0,25,12,1,2:[1:4];3:[1:11];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,132,13.132.a.b,-30,2,32,-7,-1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,134,13.134.a.b,-34,1,35,12,1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,132,13.132.a.b,-18,2,20,-7,-1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,134,13.134.a.b,-46,2,48,12,1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,132,13.132.a.b,-30,2,32,-7,-1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,134,13.134.a.b,-22,2,24,12,1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,132,13.132.a.b,-10,2,12,-7,-1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,134,13.134.a.b,-51,1,52,12,1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,132,13.132.a.b,-2,2,4,-7,-1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,134,13.134.a.b,-27,1,28,12,1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,132,13.132.a.b,-50,1,51,-7,-1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,134,13.134.a.b,-9,2,11,12,1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,132,13.132.a.b,-48,1,49,-7,-1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,132,13.132.a.b,-38,1,39,-7,-1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,134,13.134.a.b,-3,2,5,12,1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,132,13.132.a.b,-26,1,27,-7,-1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,134,13.134.a.b,-39,2,41,12,1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,132,13.132.a.b,-36,1,37,-7,-1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,134,13.134.a.b,-15,2,17,12,1,2:[1:5];3:[1:9];5:[1:7];7:[1:9];11:[1:2],1,1
13,13,132,13.132.a.b,-23,2,25,-7,-1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,134,13.134.a.b,-33,0,33,12,1,2:[1:8];3:[1:9];5:[1:6];7:[1:4];11:[1:11],1,1
13,13,132,13.132.a.b,-14,2,16,-7,-1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,134,13.134.a.b,-45,1,46,12,1,2:[1:8];3:[1:9];5:[1:6];7:[1:4];11:[1:11],1,1
13,13,134,13.134.a.b,-16,1,17,12,1,2:[1:8];3:[1:9];5:[1:6];7:[1:4];11:[1:11],1,1
13,13,134,13.134.a.b,-40,1,41,12,1,2:[1:8];3:[1:9];5:[1:6];7:[1:4];11:[1:11],1,1
13,13,134,13.134.a.b,-4,1,5,12,1,2:[1:8];3:[1:9];5:[1:6];7:[1:4];11:[1:11],1,1
13,13,134,13.134.a.b,-8,1,9,12,1,2:[1:8];3:[1:9];5:[1:6];7:[1:4];11:[1:11],1,1
13,13,134,13.134.a.b,-52,0,52,12,1,2:[1:8];3:[1:9];5:[1:6];7:[1:4];11:[1:11],1,1
13,13,134,13.134.a.b,-28,1,29,12,1,2:[1:8];3:[1:9];5:[1:6];7:[1:4];11:[1:11],1,1
13,13,134,13.134.a.b,-20,1,21,12,1,2:[1:8];3:[1:9];5:[1:6];7:[1:4];11:[1:11],1,1
13,13,134,13.134.a.b,-57,0,57,12,1,2:[1:8];3:[1:9];5:[1:6];7:[1:4];11:[1:11],1,1
13,13,134,13.134.a.b,-55,0,55,12,1,2:[1:9];3:[1:11];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,134,13.134.a.b,-30,1,31,12,1,2:[1:9];3:[1:11];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,134,13.134.a.b,-42,1,43,12,1,2:[1:9];3:[1:11];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,134,13.134.a.b,-6,1,7,12,1,2:[1:9];3:[1:11];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,134,13.134.a.b,-18,1,19,12,1,2:[1:9];3:[1:11];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,134,13.134.a.b,-54,0,54,12,1,2:[1:9];3:[1:11];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,134,13.134.a.b,-42,2,44,12,1,2:[1:10];3:[1:9];5:[1:7];7:[1:5];11:[1:1],1,1
13,13,134,13.134.a.b,-6,2,8,12,1,2:[1:10];3:[1:9];5:[1:7];7:[1:5];11:[1:1],1,1
13,13,134,13.134.a.b,-30,2,32,12,1,2:[1:10];3:[1:9];5:[1:7];7:[1:5];11:[1:1],1,1
13,13,134,13.134.a.b,-18,2,20,12,1,2:[1:10];3:[1:9];5:[1:7];7:[1:5];11:[1:1],1,1
13,13,134,13.134.a.b,-54,2,56,12,1,2:[1:10];3:[1:9];5:[1:7];7:[1:5];11:[1:1],1,1
13,13,134,13.134.a.b,-2,1,3,12,1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,134,13.134.a.b,-11,0,11,12,1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,134,13.134.a.b,-38,1,39,12,1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,134,13.134.a.b,-48,1,49,12,1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,134,13.134.a.b,-50,1,51,12,1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,134,13.134.a.b,-35,0,35,12,1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,134,13.134.a.b,-26,0,26,12,1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,134,13.134.a.b,-14,1,15,12,1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,134,13.134.a.b,-23,1,24,12,1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,144,13.144.a.a,-35,1,36,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,144,13.144.a.a,-25,1,26,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,144,13.144.a.a,-47,1,48,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,144,13.144.a.a,-37,1,38,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,144,13.144.a.a,-59,1,60,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,144,13.144.a.a,-49,1,50,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,144,13.144.a.a,-11,1,12,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,144,13.144.a.a,-1,1,2,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,144,13.144.a.a,-23,1,24,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,144,13.144.a.a,-13,1,14,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,144,13.144.a.a,-43,2,45,-3,1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,144,13.144.a.a,-19,2,21,-3,1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,144,13.144.a.a,-55,0,55,-3,1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,144,13.144.a.a,-31,0,31,-3,1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,144,13.144.a.a,-7,1,8,-3,1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,144,13.144.a.a,-5,1,6,-3,1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,144,13.144.a.a,-38,1,39,-3,1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,144,13.144.a.a,-2,1,3,-3,1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,144,13.144.a.a,-52,-1,51,-3,1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,144,13.144.a.a,-26,1,27,-3,1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,144,13.144.a.a,-46,1,47,-3,1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,144,13.144.a.a,-34,1,35,-3,1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,144,13.144.a.a,-10,1,11,-3,1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,144,13.144.a.a,-22,1,23,-3,1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,144,13.144.a.a,-58,-1,57,-3,1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,144,13.144.a.a,-14,1,15,-3,1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,144,13.144.a.a,-60,5,65,-3,1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,144,13.144.a.a,-24,5,29,-3,1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,144,13.144.a.a,-36,5,41,-3,1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,144,13.144.a.a,-12,5,17,-3,1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,144,13.144.a.a,-48,5,53,-3,1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,144,13.144.a.a,-7,1,8,-3,1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,144,13.144.a.a,-31,0,31,-3,1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,144,13.144.a.a,-43,2,45,-3,1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,144,13.144.a.a,-55,0,55,-3,1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,144,13.144.a.a,-19,2,21,-3,1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,144,13.144.a.a,-3,1,4,-3,1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,144,13.144.a.a,-41,2,43,-3,1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,144,13.144.a.a,-15,1,16,-3,1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,144,13.144.a.a,-21,1,22,-3,1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,144,13.144.a.a,-57,0,57,-3,1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,144,13.144.a.a,-9,1,10,-3,1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,144,13.144.a.a,-33,1,34,-3,1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,144,13.144.a.a,-45,2,47,-3,1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,144,13.144.a.a,-53,0,53,-3,1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,144,13.144.a.a,-27,1,28,-3,1,2:[1:9];3:[1:3];5:[1:4];7:[1:5];11:[1:12],1,1
13,13,144,13.144.a.a,-24,1,25,-3,1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,144,13.144.a.a,-12,1,13,-3,1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,144,13.144.a.a,-48,1,49,-3,1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,144,13.144.a.a,-36,1,37,-3,1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,144,13.144.a.a,-60,1,61,-3,1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,144,13.144.a.a,-1,0,1,-3,1,2:[1:11];3:[1:8];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,144,13.144.a.a,-54,-1,53,-3,1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,144,13.144.a.a,-44,1,45,-3,1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,144,13.144.a.a,-16,1,17,-3,1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,144,13.144.a.a,-8,1,9,-3,1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,144,13.144.a.a,-56,-1,55,-3,1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
13,13,144,13.144.a.a,-30,-1,29,-3,1,2:[1:12];3:[1:7];5:[1:4];7:[1:11];11:[1:8],1,1
